truckId,truckName,businessPhone,normalizedPhone,status,confidence,matchedSourceUrls,conflictingPhones,checkedSourceCount,sourceErrorCount,notes
seed-us-curated-100-ny-halal-food-cart-1001-scott-dr-baltimore-maryland-21240,NY HALAL FOOD CART,(201) 879-4675,2018794675,verified_on_current_source,high,https://www.restaurantji.com/md/baltimore/ny-halal-food-cart-/ | https://www.restaurantji.com/cache/business_page/md/baltimore/ny-halal-food-cart-/business.json,,5,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-off-the-chain-food-truck-llc-south-hill-virginia,Off the Chain Food Truck LLC,(434) 262-0246,4342620246,verified_on_current_source,high,https://www.restaurantji.com/va/south-hill/off-the-chain-food-truck-llc-/,,2,0,Stored phone appears on at least one linked current source page.
c5xEAA1CzAKYQd3lebDE,Omar's Northern Styled Sandwiches,(252) 558-5590,2525585590,verified_on_current_source,high,https://omarsandwiches.com/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAb21jcARe9ApleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafGg5cDAxGyh146sp-cS_cpXHvlK0UiZEgB8uZ1vISXAiNFHvzc1JQJW19O2A_aem_r67jJ0_dHF45QOEOJK61AA,,3,0,Stored phone appears on at least one linked current source page.
seed-us-curated-100-rale-way-food-truck-18400-e-22nd-ave-aurora-colorado-80011,Órale Way! Food Truck,(720) 365-4542,7203654542,verified_on_current_source,high,https://www.restaurantji.com/co/aurora/chihuas-mexican-grill-food-truck-/ | https://www.restaurantji.com/cache/business_page/co/aurora/chihuas-mexican-grill-food-truck-/business.json,,5,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-outskirts-food-truck-harrisonburg-virginia,Outskirts Food Truck,(540) 607-8084,5406078084,verified_on_current_source,high,https://www.restaurantji.com/va/harrisonburg/outskirts-food-truck-/,,2,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-picamas-food-truck-va-arlington-virginia,Picamas Food Truck VA,(703) 400-6301,7034006301,verified_on_current_source,high,https://www.restaurantji.com/va/arlington/picamas-food-truck-va-/,,1,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-pita-on-the-plaza-bethesda-maryland,Pita On The plaza,(240) 467-7807,2404677807,verified_on_current_source,high,https://www.pitaontheplaza.com/ | https://www.restaurantji.com/md/bethesda/pita-on-the-plaza-/ | https://www.pitaontheplaza.com/,,3,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-plating-grace-and-grub-food-truck-baltimore-maryland,Plating Grace and Grub Food Truck,(443) 330-7843,4433307843,verified_on_current_source,high,https://www.restaurantji.com/md/baltimore/plating-grace-and-grub-food-truck-/,(800) 842-4842,2,1,Stored phone appears on at least one linked current source page.
seed-us-curated-100-plating-grace-and-grub-food-truck-900-e-fayette-st-baltimore-maryland-21203,Plating Grace and Grub Food Truck,(443) 330-7843,4433307843,verified_on_current_source,high,https://www.restaurantji.com/md/baltimore/plating-grace-and-grub-food-truck-/ | https://www.restaurantji.com/cache/business_page/md/baltimore/plating-grace-and-grub-food-truck-/business.json,,4,1,Stored phone appears on at least one linked current source page.
seed-dmv-prod-pupuseria-libertad-food-truck-gaithersburg-maryland,Pupuseria Libertad (Food Truck),(240) 338-8306,2403388306,verified_on_current_source,high,https://www.restaurantji.com/md/gaithersburg/pupuseria-libertad-food-truck-/,,1,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-pupuseria-sabor-de-mi-tierra-food-truck-silver-spring-maryland,Pupuseria sabor de mi tierra food truck,(240) 475-6281,2404756281,verified_on_current_source,high,https://www.restaurantji.com/md/silver-spring/pupuseria-sabor-de-mi-tierra-food-truck-/,,1,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-pupuseria-vanessa-food-truck-laurel-maryland,Pupuseria Vanessa Food Truck,(240) 554-7973,2405547973,verified_on_current_source,high,https://www.restaurantji.com/md/laurel/pupuseria-vanessa-/,,2,1,Stored phone appears on at least one linked current source page.
seed-dmv-prod-pupuseria-y-antojitos-ashley-woodbridge-virginia,Pupuseria y antojitos Ashley,(571) 288-3457,5712883457,verified_on_current_source,high,https://www.restaurantji.com/va/woodbridge/pupuseria-y-antojitos-ashley-/,,3,0,Stored phone appears on at least one linked current source page.
seed-us-curated-100-pupuseria-y-lonchera-la-providencia-3920-3924-rodeo-rd-santa-fe-new-mexico-87507,Pupuseria Y Lonchera La Providencia,(505) 231-8617,5052318617,verified_on_current_source,high,https://www.restaurantji.com/nm/santa-fe/pupuseria-y-lonchera-la-providencia-/ | https://www.restaurantji.com/cache/business_page/nm/santa-fe/pupuseria-y-lonchera-la-providencia-/business.json,,4,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-pupuseria-y-taqueria-josue-silver-spring-maryland,Pupuseria Y Taqueria Josue,(301) 232-6858,3012326858,verified_on_current_source,high,https://www.restaurantji.com/md/silver-spring/pupuseria-y-taqueria-josue-/,,1,1,Stored phone appears on at least one linked current source page.
seed-dmv-prod-pupuseria-y-taquer-a-la-fe-food-truck-front-royal-virginia,"Pupuseria y taquería, La fe food truck",(540) 749-2166,5407492166,verified_on_current_source,high,https://www.restaurantji.com/va/front-royal/pupuseria-y-taquer-a-la-fe-food-truck-/,,1,0,Stored phone appears on at least one linked current source page.
seed-us-curated-100-q-sabroso-food-truck-13205-sw-137th-ave-miami-florida-33186,Q' Sabroso Food truck,(786) 219-7326,7862197326,source_phone_mismatch,review,,(786) 604-3821 | (786) 928-3728,4,0,Linked source pages exposed one or more different phone numbers.
seed-dmv-prod-q-sabroso-food-truck-rockville-maryland,Q'Sabroso food truck,(240) 790-6443,2407906443,verified_on_current_source,high,https://www.restaurantji.com/md/montgomery-village/qsabroso-food-truck-/,,3,0,Stored phone appears on at least one linked current source page.
seed-us-curated-100-raining-tacos-mexican-food-truck-440-rainier-ave-s-renton-washington-98057,Raining Tacos Mexican Food Truck,(206) 889-7110,2068897110,verified_on_current_source,high,https://rainingtacos.com/ | https://www.restaurantji.com/wa/renton/raining-tacos-mexican-food-truck-/ | https://www.restaurantji.com/cache/business_page/wa/renton/raining-tacos-mexican-food-truck-/business.json,(857) 210-3995,5,0,Stored phone appears on at least one linked current source page.
seed-us-curated-100-restaurante-oaxaca-5101-w-38th-st-indianapolis-indiana-46254,Restaurante Oaxaca,(317) 490-2429,3174902429,verified_on_current_source,high,https://www.restaurantji.com/in/indianapolis/oaxaca-food-truck-/ | https://www.restaurantji.com/cache/business_page/in/indianapolis/oaxaca-food-truck-/business.json,(765) 375-1284,5,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-rolling-burrito-falls-church-virginia,Rolling Burrito,(571) 288-2484,5712882484,verified_on_current_source,high,https://www.restaurantji.com/va/falls-church/rolling-burrito-/,,3,0,Stored phone appears on at least one linked current source page.
seed-us-curated-100-s-e-a-cuisine-element-eatery-5350-medpace-way-unit-1-cincinnati-ohio-45227,S.E.A. Cuisine | Element Eatery,(513) 272-9801,5132729801,verified_on_current_source,high,https://www.restaurantji.com/oh/cincinnati/sea-cuisine-foodtruck-2/ | https://www.restaurantji.com/cache/business_page/oh/cincinnati/sea-cuisine-foodtruck-2/business.json,,4,1,Stored phone appears on at least one linked current source page.
seed-us-curated-100-sabor-a-moncion-food-truck-4200-rising-sun-ave-philadelphia-pennsylvania-19140,Sabor A Moncion food truck,(267) 648-8673,2676488673,verified_on_current_source,high,https://www.restaurantji.com/pa/philadelphia/sabor-a-moncion-food-truck-/ | https://www.restaurantji.com/cache/business_page/pa/philadelphia/sabor-a-moncion-food-truck-/business.json,,4,0,Stored phone appears on at least one linked current source page.
seed-us-curated-100-sabrozon-mexican-food-truck-3422-campbell-ave-honolulu-hawaii-96815,Sabrozon Mexican Food Truck,(808) 482-9445,8084829445,verified_on_current_source,high,https://sabrozonmexicanfood.com/ | https://www.restaurantji.com/hi/honolulu/sabrozon-mexican-food-truck-waikiki-beach-/ | https://www.restaurantji.com/cache/business_page/hi/honolulu/sabrozon-mexican-food-truck-waikiki-beach-/business.json,,5,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-salsa-verde-food-truck-falls-church-virginia,Salsa Verde Food Truck,(571) 602-2565,5716022565,verified_on_current_source,high,https://www.restaurantji.com/va/falls-church/salsa-verde-food-truck-/ | https://www.ubereats.com/store/salsa-verde-400-west-broad-street/pc9gsDrIXsyps3l6fbS75Q,,4,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-sat-indonesian-food-truck-bethesda-maryland,Saté Indonesian food truck,(240) 277-9563,2402779563,verified_on_current_source,high,https://www.restaurantji.com/md/bethesda/sat-indonesian-food-truck-/,,4,1,Stored phone appears on at least one linked current source page.
YafdTL3FtKS6Dy4OTZtC,Sauce queens,(240) 899-0728,2408990728,source_phone_mismatch,review,,(301) 262-6200 | (240) 544-5700 | (301) 262-5013,3,0,Linked source pages exposed one or more different phone numbers.
seed-dmv-prod-scoops2u-springfield-virginia,SCOOPS2U,(703) 536-3131,7035363131,verified_on_current_source,high,https://scoops2u.com/ | https://www.restaurantji.com/va/springfield/scoops2u-/,,2,0,Stored phone appears on at least one linked current source page.
o5GAMUdDBMwZZudd3NUR,Shad's One Stop,(202) 876-4129,2028764129,verified_on_current_source,high,https://www.ubereats.com/store/shads-one-stop-express/Ab4qtwG6TJ2hEB4Fjr_EcA,,3,2,Stored phone appears on at least one linked current source page.
seed-dmv-prod-sherry-s-kitchen-food-truck-front-royal-virginia,SHERRY'S KITCHEN FOOD TRUCK,(540) 762-1408,5407621408,verified_on_current_source,high,https://www.restaurantji.com/va/front-royal/sherry-s-kitchen-food-truck-/,,2,0,Stored phone appears on at least one linked current source page.
seed-us-curated-100-silvia-s-snow-cones-snowie-5001-columbia-pike-arlington-virginia-22204,Silvia's Snow Cones (SNOWIE),(703) 597-6444,7035976444,verified_on_current_source,high,https://www.restaurantji.com/va/arlington/silvias-snow-cones-snowie-/ | https://www.restaurantji.com/cache/business_page/va/arlington/silvias-snow-cones-snowie-/business.json,,4,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-smash-akhs-glenn-dale-maryland,Smash Akhs,(301) 850-8649,3018508649,not_found_on_linked_sources,review,,,8,0,Stored phone is format-valid but was not found on fetched linked source pages.
seed-dmv-prod-smash-bros-food-truck-new-church-virginia,Smash Bros Food Truck,(757) 894-8490,7578948490,verified_on_current_source,high,https://www.restaurantji.com/va/new-church/smash-bros-food-truck-/,(202) 655-5813,3,0,Stored phone appears on at least one linked current source page.
Pos2JFiqlKjDvFJ7pKrO,Southwest Sabor,(505) 514-1346,5055141346,verified_on_current_source,high,https://www.southwestsabor.com/,,4,0,Stored phone appears on at least one linked current source page.
seed-us-spicy-boys-east-6th-zilker-brewing-austin-texas,Spicy Boys Fried Chicken - East 6th at Zilker Brewing,(512) 538-9658,5125389658,verified_on_current_source,high,https://calendar.austinchronicle.com/location/spicy-boys-fried-chicken-11836072,(512) 712-5590,4,0,Stored phone appears on at least one linked current source page.
seed-us-spicy-boys-south-austin-st-elmo-austin-texas,Spicy Boys Fried Chicken - South Austin at St. Elmo,(512) 538-9658,5125389658,verified_on_current_source,high,https://calendar.austinchronicle.com/location/spicy-boys-fried-chicken-11836072,,3,0,Stored phone appears on at least one linked current source page.
seed-us-curated-100-spicy-desi-food-truck-3795-presidential-pkwy-suite-fp9-atlanta-georgia-30340,Spicy Desi Food Truck,(404) 919-5989,4049195989,verified_on_current_source,high,https://www.spicydesiatlanta.com/ | https://www.restaurantji.com/ga/atlanta/spicy-desi-food-truck-/ | https://www.restaurantji.com/cache/business_page/ga/atlanta/spicy-desi-food-truck-/business.json,,5,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-subhab-food-truck-halal-food-baltimore-maryland,Subhab food truck ( halal food ),(443) 938-7088,4439387088,verified_on_current_source,high,https://usarestaurants.info/explore/united-states/maryland/baltimore/subhab-food-truck-halal-food-443-938-7088.htm,(443) 432-9232,2,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-susana-food-truck-silver-spring-maryland,Susana food truck,(301) 898-6301,3018986301,verified_on_current_source,high,https://www.restaurantji.com/md/silver-spring/susana-food-truck-/ | https://foodtrucksdatabase.com/listing/susana-food-truck/,,3,0,Stored phone appears on at least one linked current source page.
seed-us-curated-100-sushi-kochi-food-truck-520-keolani-pl-kahului-hawaii-96732,Sushi Kochi Food truck,(808) 856-6173,8088566173,verified_on_current_source,high,https://www.sushikochi.com/ | https://www.restaurantji.com/hi/kahului/sushi-kochi-/ | https://www.restaurantji.com/cache/business_page/hi/kahului/sushi-kochi-/business.json,,4,0,Stored phone appears on at least one linked current source page.
seed-us-curated-100-sushi-mocorito-lonchera-5122-w-camelback-rd-glendale-arizona-85301,Sushi mocorito Lonchera,(602) 536-2867,6025362867,verified_on_current_source,high,https://www.restaurantji.com/az/glendale/sushi-mocorito-lonchera-/ | https://www.restaurantji.com/cache/business_page/az/glendale/sushi-mocorito-lonchera-/business.json,(808) 374-0543 | (450) 681-4901,5,0,Stored phone appears on at least one linked current source page.
seed-photos-3-001-t-and-j-waffles-elkridge-maryland,T&J Waffles,(443) 498-8886,4434988886,not_found_on_linked_sources,review,,,4,1,Stored phone is format-valid but was not found on fetched linked source pages.
seed-photos-3-001-taco-bar-elkridge-maryland,Taco Bar,(410) 916-4776,4109164776,verified_on_current_source,high,https://tacobarfoodtruck.com/,(410) 353-2861,4,1,Stored phone appears on at least one linked current source page.
seed-us-curated-100-taco-chundito-food-truck-2189-w-60th-st-hialeah-florida-33016,Taco chundito food truck,(786) 908-4464,7869084464,verified_on_current_source,high,https://www.restaurantji.com/fl/hialeah/taco-chundito-food-truck-/ | https://www.restaurantji.com/cache/business_page/fl/hialeah/taco-chundito-food-truck-/business.json,,4,1,Stored phone appears on at least one linked current source page.
seed-dmv-prod-taco-cinco-de-mayo-arlington-virginia,Taco Cinco de Mayo,(703) 884-5485,7038845485,verified_on_current_source,high,https://www.restaurantji.com/va/arlington/taco-cinco-de-mayo-/,,1,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-taco-master-food-truck-elkton-maryland,Taco Master Food Truck,(302) 781-2635,3027812635,verified_on_current_source,high,https://www.restaurantji.com/md/elkton/taco-master-food-truck-/ | https://restaurantguru.com/Taco-Master-Elkton/menu,,3,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-taconmadre-gaithersburg-maryland,TacoNMadre,(240) 507-7149,2405077149,verified_on_current_source,high,https://www.restaurantji.com/md/gaithersburg/taconmadre-/ | https://www.ubereats.com/store/taconmadre/smjledpeV4azMGrXF5CVjQ,,4,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-tacos-don-perez-silver-spring-maryland,Tacos Don Perez,(301) 337-1216,3013371216,verified_on_current_source,high,https://www.restaurantji.com/md/silver-spring/tacos-don-perez-/ | https://www.ubereats.com/store/tacos-don-perez/XFqeLpgcVAu7CRv9qusLXA,,4,0,Stored phone appears on at least one linked current source page.
cspH7PMBCP91hCzQ94S0,Tacos EI Guero,+14436004790,4436004790,no_source_urls,review,,,0,0,"Stored phone is format-valid, but this database record has no source URLs to check."
seed-dmv-prod-tacos-el-chilango-arlington-virginia,Tacos El Chilango,(571) 236-0355,5712360355,verified_on_current_source,high,https://www.restaurantji.com/va/arlington/taco-el-chilango-/,,1,0,Stored phone appears on at least one linked current source page.
kEdr40UiHZKnK12M1niZ,Tacos El Forastero,,,missing_phone,none,,,1,0,No businessPhone is stored on the live foodTrucks document.
seed-us-curated-100-tacos-el-grande-food-truck-22450-franz-rd-katy-texas-77449,Tacos El Grande (Food Truck),(346) 213-3875,3462133875,verified_on_current_source,high,https://tacoselgrandetx.com/ | https://www.restaurantji.com/tx/katy/tacos-el-grande-/ | https://www.restaurantji.com/cache/business_page/tx/katy/tacos-el-grande-/business.json,(346) 264-3519 | (281) 617-8027,4,0,Stored phone appears on at least one linked current source page.
seed-us-curated-100-tacos-el-tesorito-taco-truck-1707-garrity-blvd-nampa-idaho-83687,Tacos El Tesorito Taco Truck,(208) 850-9281,2088509281,verified_on_current_source,high,https://www.restaurantji.com/id/nampa/tacos-el-tesorito-taco-truck-/ | https://www.restaurantji.com/cache/business_page/id/nampa/tacos-el-tesorito-taco-truck-/business.json,(857) 210-3995,6,0,Stored phone appears on at least one linked current source page.
ArTxwbdqcyRxH4LwC1tz,Tacos el Tijuanense Encino,(747) 206-4454,7472064454,not_found_on_linked_sources,review,,,2,0,Stored phone is format-valid but was not found on fetched linked source pages.
JQ20mP3NmOCZPNGrNVvj,Tacos el Tijuanense Sherman Oaks,(747) 244-5916,7472445916,not_found_on_linked_sources,review,,,2,0,Stored phone is format-valid but was not found on fetched linked source pages.
qxYHUZRWYc1hDLATXXmb,Tacos el Tijuanense Van Nuys,,,missing_phone,none,,,3,0,No businessPhone is stored on the live foodTrucks document.
seed-dmv-prod-tacos-jalisco-food-truck-baltimore-maryland,Tacos Jalisco Food truck,(443) 629-4013,4436294013,verified_on_current_source,high,https://www.restaurantji.com/md/baltimore/tacos-jalisco-food-truck-/,,2,0,Stored phone appears on at least one linked current source page.
seed-us-curated-100-tacos-la-rancherita-food-truck-4514-mt-carmel-tobasco-rd-cincinnati-ohio-45244,Tacos la Rancherita Food Truck,(513) 807-9125,5138079125,verified_on_current_source,high,https://www.restaurantji.com/oh/cincinnati/tacos-la-rancherita-food-truck-/ | https://www.restaurantji.com/cache/business_page/oh/cincinnati/tacos-la-rancherita-food-truck-/business.json,,4,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-tacos-los-primos-mobile-food-truck-arlington-virginia,Tacos Los Primos Mobile Food Truck,(571) 274-0686,5712740686,verified_on_current_source,high,https://www.restaurantji.com/va/arlington/tacos-los-primos-/,,3,1,Stored phone appears on at least one linked current source page.
seed-us-curated-100-tacos-los-primos-mobile-food-truck-1601-n-rhodes-st-arlington-virginia-22209,Tacos Los Primos Mobile Food Truck,(571) 274-0686,5712740686,verified_on_current_source,high,https://www.restaurantji.com/va/arlington/tacos-los-primos-/ | https://www.restaurantji.com/cache/business_page/va/arlington/tacos-los-primos-/business.json,,5,0,Stored phone appears on at least one linked current source page.
dYiQDDCM6zicgPsjWilx,Tacos Reyes Reseda,(818) 932-7926,8189327926,not_found_on_linked_sources,review,,,2,0,Stored phone is format-valid but was not found on fetched linked source pages.
j9I5mjccYOtRGeLUXah6,Tacos Reyes Sepulveda,(818) 932-7926,8189327926,not_found_on_linked_sources,review,,,2,0,Stored phone is format-valid but was not found on fetched linked source pages.
sfZGNcxnNbUkzxUi5gth,Tacos Reyes Van Nuys,(818) 932-7926,8189327926,not_found_on_linked_sources,review,,,2,0,Stored phone is format-valid but was not found on fetched linked source pages.
Riv6f0JBbWdoPzRzKvrQ,Tacos Reyes Winnetka Ave,(818) 932-7926,8189327926,not_found_on_linked_sources,review,,,2,0,Stored phone is format-valid but was not found on fetched linked source pages.
seed-us-curated-100-tacos-tamix-downtown-1998-1982-s-hoover-st-los-angeles-california-90007,Tacos Tamix - Downtown,(323) 743-5206,3237435206,verified_on_current_source,high,https://www.restaurantji.com/ca/los-angeles/tacos-tamix-taco-truck-/ | https://www.restaurantji.com/cache/business_page/ca/los-angeles/tacos-tamix-taco-truck-/business.json,,5,0,Stored phone appears on at least one linked current source page.
seed-us-tacos-tierra-caliente-west-alabama-houston-texas,Tacos Tierra Caliente - West Alabama,(713) 584-9359,7135849359,verified_on_current_source,high,https://www.tacostierracalientemx.com/ | https://community.houstonpress.com/location/tacos-tierra-caliente-6801153,,2,1,Stored phone appears on at least one linked current source page.
seed-us-curated-100-tacos-y-burritos-la-fe-food-truck-6600-cerrillos-rd-santa-fe-new-mexico-87507,Tacos y burritos la fe food truck,(505) 795-8314,5057958314,verified_on_current_source,high,https://tacos-fe.edan.io/ | https://www.restaurantji.com/nm/santa-fe/tacos-y-burritos-la-fe-/ | https://www.restaurantji.com/cache/business_page/nm/santa-fe/tacos-y-burritos-la-fe-/business.json,,4,0,Stored phone appears on at least one linked current source page.
seed-us-curated-100-tacos-bites-and-beats-food-truck-and-catering-1001-n-riverfront-blvd-dallas-texas-75207,"Tacos, Bites & Beats Food Truck & Catering",(469) 333-3166,4693333166,verified_on_current_source,high,https://tacosbitesandbeats.com/ | https://www.restaurantji.com/tx/dallas/tacos-bites-and-beats-food-truck-and-catering-/ | https://www.restaurantji.com/cache/business_page/tx/dallas/tacos-bites-and-beats-food-truck-and-catering-/business.json,,5,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-takizimo-tacos-y-mas-food-truck-virginia-beach-virginia,TAKIZIMO TACOS Y MAS FOOD TRUCK,(757) 235-8052,7572358052,verified_on_current_source,high,https://www.restaurantji.com/va/virginia-beach/takizimo-tacos-y-mas-food-truck-/,,2,0,Stored phone appears on at least one linked current source page.
aJb0Dqg7GaIYBetXr9sK,Takumi,,,missing_phone,none,,,1,0,No businessPhone is stored on the live foodTrucks document.
seed-dmv-prod-taqueria-ajua-silver-spring-maryland,Taqueria AJua!,(240) 671-8520,2406718520,verified_on_current_source,high,https://www.restaurantji.com/md/silver-spring/taqueria-ajua-/,,3,0,Stored phone appears on at least one linked current source page.
seed-us-curated-100-taqueria-arandas-street-taco-truck-759-braselton-hwy-lawrenceville-georgia-30043,Taqueria Arandas - Street Taco Truck,(770) 701-8291,7707018291,verified_on_current_source,high,https://www.restaurantji.com/ga/lawrenceville/taqueria-arandas-street-taco-truck-/ | https://www.restaurantji.com/cache/business_page/ga/lawrenceville/taqueria-arandas-street-taco-truck-/business.json,,5,0,Stored phone appears on at least one linked current source page.
seed-us-curated-100-taqueria-arandas-food-truck-2603-south-13th-street-2701-milwaukee-wisconsin-53215,Taqueria Arandas Food Truck,(414) 213-7760,4142137760,verified_on_current_source,high,https://www.restaurantji.com/wi/milwaukee/taqueria-arandas-food-truck-/ | https://www.restaurantji.com/cache/business_page/wi/milwaukee/taqueria-arandas-food-truck-/business.json,,5,0,Stored phone appears on at least one linked current source page.
w0AshUlrtJwH6VxZcQTG,Taqueria Duarte,(805) 861-6756,8058616756,not_found_on_linked_sources,review,,,1,0,Stored phone is format-valid but was not found on fetched linked source pages.
seed-us-curated-100-taquer-a-el-primo-food-truck-1624-n-washington-ave-minneapolis-minnesota-55411,taquería el primo food truck,(612) 433-1058,6124331058,verified_on_current_source,high,https://www.restaurantji.com/mn/minneapolis/taquer-a-el-primo-food-truck-/ | https://www.restaurantji.com/cache/business_page/mn/minneapolis/taquer-a-el-primo-food-truck-/business.json,,6,0,Stored phone appears on at least one linked current source page.
seed-us-curated-100-taqueria-el-rey-food-truck-2941-nw-10th-st-oklahoma-city-oklahoma-73107,Taqueria El Rey - food truck,(405) 886-0998,4058860998,verified_on_current_source,high,https://www.restaurantji.com/ok/oklahoma-city/taqueria-el-rey-food-truck-/ | https://www.restaurantji.com/cache/business_page/ok/oklahoma-city/taqueria-el-rey-food-truck-/business.json,,4,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-taqueria-el-sabor-food-truck-6-dumfries-virginia,Taqueria El Sabor Food Truck #6,(571) 510-1208,5715101208,verified_on_current_source,high,https://www.restaurantji.com/va/dumfries/taqueria-el-sabor-food-truck-6-/,,2,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-taqueria-el-tony-3-food-truck-woodbridge-virginia,TAQUERIA EL TONY 3 - Food truck,(571) 427-5215,5714275215,verified_on_current_source,high,https://www.restaurantji.com/va/woodbridge/taqueria-el-tony-3-food-truck-/,,1,1,Stored phone appears on at least one linked current source page.
seed-us-curated-100-taqueria-la-herradura-food-truck-2321-chapman-hwy-knoxville-tennessee-37920,Taqueria la herradura food truck,(865) 348-1900,8653481900,verified_on_current_source,high,https://www.restaurantji.com/tn/knoxville/taqueria-la-herradura-food-truck-3/ | https://www.restaurantji.com/cache/business_page/tn/knoxville/taqueria-la-herradura-food-truck-3/business.json,,6,0,Stored phone appears on at least one linked current source page.
seed-us-curated-100-taqueria-la-herradura-food-truck-4801-n-broadway-knoxville-tennessee-37918,Taqueria La Herradura Food Truck,(865) 686-2244,8656862244,verified_on_current_source,high,https://www.restaurantji.com/tn/knoxville/taqueria-la-herradura-food-truck-2/ | https://www.restaurantji.com/cache/business_page/tn/knoxville/taqueria-la-herradura-food-truck-2/business.json,(251) 249-9999,6,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-taqueria-la-patrona-elkridge-maryland,Taqueria la Patrona,(667) 228-4434,6672284434,verified_on_current_source,high,https://www.restaurantji.com/md/elkridge/taqueria-la-patrona-/,(667) 434-7504 | (443) 889-0413 | (443) 970-8243 | (512) 760-1314,4,0,Stored phone appears on at least one linked current source page.
seed-us-curated-100-taqueria-las-ruthis-food-truck-901-edgefield-rd-augusta-georgia-29841,Taqueria Las Ruthis Food Truck,(561) 334-7837,5613347837,verified_on_current_source,high,https://www.restaurantji.com/ga/augusta/taqueria-las-ruthis-food-truck-/ | https://www.restaurantji.com/cache/business_page/ga/augusta/taqueria-las-ruthis-food-truck-/business.json,,6,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-taqueria-los-primos-jessup-maryland-8802-washington-blvd-jessup,Taqueria los primos,(443) 766-0077,4437660077,verified_on_current_source,high,https://www.restaurantji.com/md/jessup/taqueria-los-primos-/,(301) 317-5087,2,1,Stored phone appears on at least one linked current source page.
G7UIktvA5IC0nqmAVZ4c,Taqueria San Pedro buenavista,(227) 246-7866,2272467866,source_phone_mismatch,review,,(301) 300-8861,3,2,Linked source pages exposed one or more different phone numbers.
seed-us-curated-100-thai-bloom-food-cart-4250-sw-rose-biggi-ave-beaverton-oregon-97005,Thai Bloom Food Cart,(971) 334-0556,9713340556,verified_on_current_source,high,https://www.restaurantji.com/or/beaverton/thai-bloom-food-cart-/ | https://www.restaurantji.com/cache/business_page/or/beaverton/thai-bloom-food-cart-/business.json,,5,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-thai-herbs-food-truck-fort-belvoir-virginia,Thai Herbs (Food Truck),(703) 597-2136,7035972136,verified_on_current_source,high,https://www.restaurantji.com/va/fort-belvoir/thai-herbs-food-truck-/,,2,0,Stored phone appears on at least one linked current source page.
seed-us-curated-100-the-birria-queen-food-truck-4302-almeda-rd-houston-texas-77004,The Birria Queen (Food Truck),(832) 721-6975,8327216975,verified_on_current_source,high,https://www.thebirriaqueen.com/ | https://www.restaurantji.com/tx/houston/the-birria-queen-food-truck-/ | https://www.restaurantji.com/cache/business_page/tx/houston/the-birria-queen-food-truck-/business.json,,5,0,Stored phone appears on at least one linked current source page.
seed-us-curated-100-the-cajun-connoisseur-food-truck-and-catering-2300-s-throop-st-chicago-illinois-60608,The Cajun Connoisseur Food Truck and Catering,(773) 318-1439,7733181439,verified_on_current_source,high,https://www.restaurantji.com/il/chicago/the-cajun-connoisseur-/ | https://www.restaurantji.com/cache/business_page/il/chicago/the-cajun-connoisseur-/business.json,,4,0,Stored phone appears on at least one linked current source page.
seed-dmv-prod-the-halal-kingz-woodbridge-virginia,The Halal Kingz,(202) 669-7067,2026697067,verified_on_current_source,high,https://www.restaurantji.com/va/woodbridge/the-halal-kingz-food-cart-/,,1,1,Stored phone appears on at least one linked current source page.
seed-dmv-prod-the-roaming-coyote-food-truck-burke-virginia,The Roaming Coyote Food Truck,(703) 295-2434,7032952434,verified_on_current_source,high,https://theroamingcoyote.com/ | https://www.restaurantji.com/va/burke/the-roaming-coyote-food-truck-/,,2,1,Stored phone appears on at least one linked current source page.
OT0sNsAaimnnrOo85fKL,The Smashed Cow,(320) 292-2095,3202922095,not_found_on_linked_sources,review,,,3,0,Stored phone is format-valid but was not found on fetched linked source pages.
